unified_id,platform,source_category,vector_hint,text_clean,label
UID046803,YouTube,judi_online_pinjol,judi_online_pinjol,bang rizky kalau perlu pinjol juga di berantas bang.soalnya meresahkan.banyak yg bundir krn terlilit hutang pinjol,judi_online_pinjol
UID043381,YouTube,judi_online_pinjol,judi_online_pinjol,"saya pernah judi sampai pinjol sama tmn saya sampai puluhan juta, dan kebetulan itu judol blm rame, sayang g tau sistemnya, tiap hari saya maen, addicted banget judol buat saya, akhirnya saya cape g ada duiy pgn makan aja bingung, saya coba berhenti seminggu saya lupain, saya hapus apk apk hang bisa d pakai transaksi uang, skrg saya bersih dari judi alhamdulillah.....",judi_online_pinjol
UID043895,YouTube,judi_online_pinjol,,"makasih ilmu nya bg,, mulai skrng gue berhnti main zeus bab1.",judi_online_pinjol
UID039176,YouTube,judi_online_pinjol,judi_online_pinjol,ih main judol,judi_online_pinjol
UID037764,YouTube,judi_online_pinjol,judi_online_pinjol,"mas bongkar juga tentang togel, itu sama aja gak dengan slot?",judi_online_pinjol
UID053946,X,penipuan_ewallet_qris,penipuan_ewallet_qris,kronologi viral qris palsu di kotak amal masjid di jaksel [URL],penipuan_ewallet_qris
UID040927,YouTube,judi_online_pinjol,judi_online_pinjol,"wkwk makasi bang marcel,, akhir nya udah nonton video ini saya bakal berhenti buat judol,, dan beralih ke jadi bandar",judi_online_pinjol
UID046859,YouTube,judi_online_pinjol,judi_online_pinjol,"ada banyak pelajaran yang bisa diambil dari cerita ini. yang pertama, pernikahan usia muda yang pastinya berpengaruh terhadap ketidak stabilan emosi, ilmu parenting yang kurang, dan jiwa yang seharusnya masih menikmati masa muda itu dituntut untuk memenuhi kewajiban sebagai seorang kepala keluarga dan juga istri. yang kedua, tentunya judi online, sesuai judul. apapun aplikasi yang dipakai untuk judi online pasti punya rencana yang sama. pertama memang akan dibuat terlena karena menang beruntun, tapi setelah itu yaaa... buntu wkwkk",judi_online_pinjol
UID034161,YouTube,judi_online_pinjol,judi_online_pinjol,yang nonton pasti pernah main judol,judi_online_pinjol
UID044540,YouTube,judi_online_pinjol,judi_online_pinjol,"kawal abang ini,pasti bandar judol pada nyari abang ini",judi_online_pinjol
UID035986,YouTube,judi_online_pinjol,judi_online_pinjol,ayoo bagi yg fanatikk judi dgn judolll... udahlah jgnn ngeyelll ingett loohh judoll yg 900trilliun ituu masih aja gk jeraa,judi_online_pinjol
UID042074,YouTube,judi_online_pinjol,judi_online_pinjol,"gw pernah nunjukin ke temen gw ngeyel yang ngabisin gajinya dalam 2 buat slot. gua sepet bikin aku baru dan mabar dengan web yang sama gw tantang siapa yang menang, karena gw sayang uang gw jadi gw cuman top up 50k sementara temen gw dengan sisa uangnya 200k didepoin semuanya. dan gw yang menang. dan gw kasih tau ke temen gw ""apa kata gw, judol itu yang disetting itu yang menang bukan lu yang disetting kalah. pada dasarnya emang semua pemain itu emang dikalahkan. lu menang ya lu lagi disetting sama bandar"". dan syukur aja dia udah berhenti semenjak itu meskipun pelan pelan.",judi_online_pinjol
UID000963,X,judi_online_pinjol,judi_online_pinjol,"pengamanan galbay kan aja ngapain dibayar beginii auuuauuu data aman, teror hilang, yg paling penting apaaaa? dompet tetep tebel say [EMOSI_UANG] zonauang galbay pinjol pinjamanonline pinjaman butuhuang [URL]",judi_online_pinjol
UID043140,YouTube,judi_online_pinjol,judi_online_pinjol,kebayang tinggal di korut yg gak ada internet tidak ada judol,judi_online_pinjol
UID034022,YouTube,judi_online_pinjol,judi_online_pinjol,kalo togel gimana mas?,judi_online_pinjol
UID044455,YouTube,judi_online_pinjol,judi_online_pinjol,mantan top global judi ssssssttenggol donggg,judi_online_pinjol
UID001053,X,judi_online_pinjol,judi_online_pinjol,"dalam kerangka judi online dari 20 oktober 2024 sampai 16 mei telah dilakukan pemutusan akses terhadap 3.452.000 situs perjudian,” ujar meutya dalam rapat kerja bersama komisi i dpr ri di kompleks parlemen, jakarta, senin (18/5) [URL]",judi_online_pinjol
UID030549,YouTube,phishing_rekayasa_sosial,phishing_rekayasa_sosial,kita harus waspada atas modus penipuan dimna mana pun. kita harus pintar jagan mudah tertipu..,phishing_rekayasa_sosial
UID035916,YouTube,judi_online_pinjol,judi_online_pinjol,"buat kelean yg masih main judol, sumpah goblognya gak ketulungan",judi_online_pinjol
UID042784,YouTube,judi_online_pinjol,judi_online_pinjol,"mantap konten y,, sya yg slah dtng maen judol,, saya akan berhenti,,",judi_online_pinjol
UID040939,YouTube,judi_online_pinjol,judi_online_pinjol,"sebenarnya trkadang main lagi itu karena gak terima habis banyak , makannya ikhlasin . kasihan korban baru karena dendam karena kalah judol itu lama obatnya ,perlu habis ratusan juta dulu baru sadar . yg baru main harus tahu setiap orang itu punya database nya sama pihak judol makannya mereka akurat dalam mencuci otak orang dan meraup uang sebanyak2 nya",judi_online_pinjol
UID035894,YouTube,judi_online_pinjol,judi_online_pinjol,"situs bigasia88 wd 123 juta akun dibaned langsung,,dari situlah saya taubat bermain slot,karena real siapapun yg bermain slot pasti berkahir melarat",judi_online_pinjol
UID044242,YouTube,judi_online_pinjol,judi_online_pinjol,pemain pemain judol jadi greget gak tu setelah nonton ini..dikatain ultra ultra dungu sama mas marcel,judi_online_pinjol
UID034359,YouTube,judi_online_pinjol,judi_online_pinjol,eumm inikan untuk yang slot pragmatic terus untuk yang main di game rollet atau live yg ada orang luar negri ngomong itu cara nyetingnya gimana yaaa,judi_online_pinjol
UID035804,YouTube,judi_online_pinjol,judi_online_pinjol,justru org ini yg telah mnjual situs judol.. hrs bertanggungjwb rakyt kcil kau hncurkn ron,judi_online_pinjol
UID047301,YouTube,judi_online_pinjol,judi_online_pinjol,"yang ngebuat web judi nya udah kaya, tambah kaya, yang main di web judi nya udah miskin tambah miskin",judi_online_pinjol
UID036657,YouTube,judi_online_pinjol,judi_online_pinjol,"kalian luar biasa, berani bongkar dunia admin bandar judi",judi_online_pinjol
UID053635,X,penipuan_ewallet_qris,penipuan_ewallet_qris,"makin mudah bayar pakai qris? iya! tapi waspada juga, ya! penipu bisa tempel qris palsu di atas yang asli. hasilnya? uangmu masuk ke rekening mereka. tips aman: cek nama penerima scan hanya dari sumber terpercaya jangan sampai niat belanja, malah jadi korban penipuan [URL]",penipuan_ewallet_qris
UID047147,YouTube,judi_online_pinjol,judi_online_pinjol,"dri animasi ini,jdi kepengen buat main judi",judi_online_pinjol
UID037964,YouTube,judi_online_pinjol,judi_online_pinjol,"bang coba bahas smaa bang ronal itu tentang nomer togel,,gua kasih penjelasan tentang inj dia g pervaya soalnya ini slot bukan nomer togel",judi_online_pinjol
UID036830,YouTube,judi_online_pinjol,judi_online_pinjol,"coba bongkar mix parlay bang, judi bola",judi_online_pinjol
UID010437,YouTube,peretasan_pencurian_identitas,judi_online_pinjol,"buat semua yg jadi korban pinjol gak usah seneng pinjol aku jadi korban dr anak saya,itu di aplikasi akulaku ,bunganya 100 % ,aku juga lapor ke polisi tapi jawabnya gak bisa kalau ngusud bandarnya,jadi serba repot",judi_online_pinjol
UID054081,X,penipuan_ewallet_qris,penipuan_ewallet_qris,"heboh modus ganti qris kotak amal masjid, bi minta hati-hati: kejahatan selalu ada lengkapcepatberitanya keuangan ekonomi ekonomi ekonomiindonesia . [URL]",penipuan_ewallet_qris
UID021613,YouTube,malware_apk,judi_online_pinjol,kaya777 slot kn bg kalo itu asli aku dapat,judi_online_pinjol
UID001548,X,deepfake_penipuan_ai,judi_online_pinjol,"[USER] mau nanya, kalau diancem mau dijadiin pinjol tuh ada kemungkinan gak mereka verif muka pake ai pas udah dapet foto jelas kita? karna kan ai makin sini makin serem ya, pure nanya doang asli",judi_online_pinjol
UID034776,YouTube,judi_online_pinjol,malware_apk,download apk ny dmna bg [EMOSI_SEDIH],malware_apk
UID033571,YouTube,judi_online_pinjol,judi_online_pinjol,udh berapa juta orang nih bng korban yg kau buatkan situ judol untuk bandr mu,judi_online_pinjol
UID036215,YouTube,judi_online_pinjol,judi_online_pinjol,gua aja heran knpa kalian pada mau di kibulin judol,judi_online_pinjol
UID045711,YouTube,judi_online_pinjol,judi_online_pinjol,"pemain lama basicnya (sudah dicuci otak/candu berat)jadi pemain lama itu ""korban"". siklus akurat nya sudah jelas dan sudah saya buktikan berkali2 dan yang terjadi pasti sama : real=pemain lama tidak akan pernah ikhlas dikasih jp kecil(karena kalahnya sudah sangat banyak) jadi siklus akurat nya bagi 'pemain lama"" begini. setelah diberikan jp pancingan pasti kalah terus menerus hingga menjual meminjam apa saja sesuai kemampuan pemain tsb. setelah habis kemampuannya automatis pasti akan berhenti beberapa saat bahkan berbulan2. setelah libur main, percayalah ""pemain lama"" pasti akan ada fikiran bermain lagi terbawa oleh dendam kekalahan dan memang ""candu"" slot ini.maka akan main lagi ,, dan saya jamin 100 persen pasti dikasih pancingan di awal berapapun nominal tapi pasti ada jp pancingan . sebagai pemain lama saya yakin 100 persen ga akan pernah puas dengan jp pancingan tersebut , karena sangat2 kurang dari memory kalah yg teramat panjang dari awal main . percayalah siklus itu akan berulang2 dan akurat gitu gitu aja yg terjadi . saya jamin dan tak terbantahkan itu itu saja yg saya alami . psikologi rusak. solusi nya : nggk panjang cerita, judol itu sangat memabukan dan candu , bagi pemain lama , cara berhenti cuma satu . disuatu saat kalau sudah bisa ikhlasin kekalahan ., jangan pernah coba2 melihat situs judol itu , karena kalau sudah iseng coba depo 10 ribu , ga ada obat yg akan menghentikan anda selanjutnya , bukan jin yg mempengaruhi anda , itu naturan kombinasi antara dendam dan memori pernah dikasih menang saat bermain judol! , yang pada faktanya kalah anda sudah segunung . semoga semua korban judol cepat berhenti ,amin",judi_online_pinjol
UID045031,YouTube,judi_online_pinjol,judi_online_pinjol,q kuliah jurusan bangunan tp tau klo judol itu kagak baik,judi_online_pinjol
UID042410,YouTube,judi_online_pinjol,judi_online_pinjol,ultra dungu yang maen judol,judi_online_pinjol
UID053030,YouTube,malware_apk,malware_apk,kalo km blum install. apk jahat tadi. harusnya baik2 saja.,malware_apk
UID044078,YouTube,judi_online_pinjol,judi_online_pinjol,gua di diemin bang. padahal gua mengingatkan temen deket gua yang gak kenal judol. ehhh dia masuk ke lingkungan judol akhirnya gua di diemin kelompok mereka wkkwkwkw,judi_online_pinjol
UID039430,YouTube,judi_online_pinjol,judi_online_pinjol,"guys gue mantan judol sdikit cerita awal gue dlu kuliah, gue tipikal main kalo cuma ada duit cuma cuma dan waktu itu emang gue kepepet minjam sana sini ga dapet dan gue iseng buat nyoba judol ini dan memang d awal kita d kasih kemenangan trus tapi gue butuh ga banyak skiranya uda dapat yg gue mau langsung gue tarik jadi gue ngakali balik bandar nya gue g mau keterusan maen kek gtu dan waktu itu menang sejuta namnya anak kos dan itu uang butuh jadi gue withdraw smuanya abis itu gue nyoba stop dalam sebulan tapi kambuh lagi karna temen gue main juga, alhamdulillah gue ada kemuan mulai berenti dan pas waktu itu bet gada yg 200,400,600 di situ gue uda males main dan emang niat ga main lagi sampe skrng jadi berhentilah kawan judi itu ibarat lu nabung ketika lu deposit dalam 10x kekalahan lu cuman di kasih kemenangan 1x dan itupun uang lu juga tapi ga sebanyak yag lu kluarin. jadi terapin di otak lu pada tips gue ini biar lu ada kemauan untuk berenti gue jamin 100% bisa",judi_online_pinjol
UID001877,YouTube,deepfake_penipuan_ai,judi_online_pinjol,"bahkan link pun membahayakan, banyak link yg berbahaya beredar. para orang yg gaptek pasti banyak yg gak tau sebahaya apa padahal karena klik link. data diri dicuri dijadikan sebagai data pinjol, serem",judi_online_pinjol
UID047829,YouTube,judi_online_pinjol,judi_online_pinjol,semoga aja ga ada komen judol yaa,judi_online_pinjol
UID044306,YouTube,judi_online_pinjol,judi_online_pinjol,trimakasih bg marcel semoga para pemain judol mengerti dn paham kalau judol itu penipuan dn harus berhenti bermain judol..,judi_online_pinjol
UID054010,X,penipuan_ewallet_qris,penipuan_ewallet_qris,bank indonesia (bi) mengatakan tersangka pelaku pengganti stiker qris kotak amal sempat salat sunnah dua rakaat di masjid istiqlal. [URL],penipuan_ewallet_qris
UID053818,X,penipuan_ewallet_qris,penipuan_ewallet_qris,polisi akhirnya menangkap pelaku qris palsu kotak amal masjid! [URL] penipuan qris polisi news eksplisitkreatifmedia eksplisitofficial,penipuan_ewallet_qris
UID045778,YouTube,judi_online_pinjol,judi_online_pinjol,"suami aku dulu penggila slot smpe udh nyerah untuk nasehatin, dia cmn main hp megang hp, dan suka marh""ga jls",judi_online_pinjol
UID033021,YouTube,judi_online_pinjol,judi_online_pinjol,"bongkar judi bola online sama judi togel online , jangan slot aja",judi_online_pinjol
UID053841,X,penipuan_ewallet_qris,phishing_rekayasa_sosial,waspada dengan adanya modus penipuan menggunakan barcode qris palsu yang ada di kotak infaq masjid. bagaimana ya cara agar kita tidak tertipu saat ingin bersedekah melalui qris? adakah perbedaan qris palsu dan qris asli? cari tahu jawabannya berikut ini ya [URL],penipuan_ewallet_qris
UID035397,YouTube,judi_online_pinjol,judi_online_pinjol,coba bang edukasi soal togel . kalo togel gimana tuh bang,judi_online_pinjol
UID048120,YouTube,judi_online_pinjol,judi_online_pinjol,"[USER] amiiniya mas rizky, semoga kita semua terhindar dari judol dan pinjol, hrpn aku semoga judol dan pinjol segera dibasmi dan org yg sudah trlnjr terlibat judol dan pinjol bisa segera ditangani oleh polisi.",judi_online_pinjol
UID031620,YouTube,judi_online_pinjol,judi_online_pinjol,"gua dulu 2018 pernah main judol 1x dengan deposit 50k dan withdraw 4jt alhamdulilah sampai sekarang gua ga pernah main lagi setelah withdraw, gua tau itu penipuan karena dulu gua sekolah jurusan rpl.",judi_online_pinjol
UID053817,X,penipuan_ewallet_qris,penipuan_ewallet_qris,kronologi terbongkarnya modus penipuan qris palsu di masjid [URL],penipuan_ewallet_qris
UID000981,X,judi_online_pinjol,judi_online_pinjol,"orang kalo kena judi, emg ujung ujungnya tetep goblok, kena musibah atau engga tetep pencet layar coi, goblok",judi_online_pinjol
UID046023,YouTube,judi_online_pinjol,judi_online_pinjol,daripada judi mending ngebuka joki ml,judi_online_pinjol
UID022498,YouTube,malware_apk,phishing_rekayasa_sosial,masyaallah tabarakallah. informasi yg sngat brmanfaat. smoga ini bs mnjadi pintu rejeki buat sya yg habis ketipu online mall amazon 10jt lbih. bismillah smoga berkah barokah. aamiin.,phishing_rekayasa_sosial
UID008586,YouTube,peretasan_pencurian_identitas,judi_online_pinjol,"bang, gaji suamiku 2bulan berturut* di bobol orang, kebutuhanku sangat terdesak, suamiku sempat daftar pinjol. pengen tau orangnya yang mna. gimna cranya bang :((",judi_online_pinjol
UID044987,YouTube,judi_online_pinjol,judi_online_pinjol,"sebenernya ga perlu kuliah jurusan it. selama nalar dan logika lu jalan, lu pasti menghindari judi.",judi_online_pinjol
UID036356,YouTube,judi_online_pinjol,judi_online_pinjol,ini edukasi wajib tranding sih nomor 1 biar yang korban-korban judol cepat sadar,judi_online_pinjol
UID036542,YouTube,judi_online_pinjol,judi_online_pinjol,bongkar yang togel mas marsel. penasaran biar pemaen jera,judi_online_pinjol
UID011977,YouTube,peretasan_pencurian_identitas,phishing_rekayasa_sosial,berani terima tantangan tidak? membuka kedok penipu lewat ig chat lalu minta pindah ke wa chat dan disitu dia menipu dengan pura pura jadi seseorang dari ln dan menipu.,phishing_rekayasa_sosial
UID042720,YouTube,judi_online_pinjol,judi_online_pinjol,"fenomena judol/slot ini sama halnya dgn fenomena yg digambarkan nabi tentang perebutan gunung emas diahir jaman.. seribu orang yg depo punya harapan yg sama, berharap jadi salah satu yg menang dan pda ahirnya mereka mati satu persatu, mati ekonominya, mati penghasilanya, mati kepercayaanya, mati keharmonisannya, mati keimananya, mati mentalnya, dan sdah bnyak yg terjadi sampe mati raganya..",judi_online_pinjol
UID000086,X,phishing_rekayasa_sosial,phishing_rekayasa_sosial,"[USER] [USER] sebagai informasi tambahan, selalu hati-hati terhadap modus penipuan yg mengaku atas nama dana, jangan bagikan pin/otp ke siapa pun dan jangan klik link/tautan yang tidak dikenal. thx -sb- (2)",phishing_rekayasa_sosial
UID046148,YouTube,judi_online_pinjol,judi_online_pinjol,plaku judi online memang mirip.... dgn vidio d atas.. real,judi_online_pinjol
UID035214,YouTube,judi_online_pinjol,judi_online_pinjol,itu scam ya guys beda dengan judi,judi_online_pinjol
UID036153,YouTube,judi_online_pinjol,judi_online_pinjol,bahas judi bola bang,judi_online_pinjol
UID054749,X,peretasan_pencurian_identitas,peretasan_pencurian_identitas,"-cah info jasa hack akun dong makasi, eh tp iso beneran ta",peretasan_pencurian_identitas
